resized_crop_source,model_source,truncated,occluded,slightly_occluded,image_path,cat_id,example_id,model_name,azimuth,elevation,inplane_rotation
self-taken,self-scanned,False,False,False,resized_crop/chair/0821.png,chair,SS_101,model,36.307174776030564,37.41560335640872,-0.09749503080772044
self-taken,self-scanned,False,False,False,resized_crop/chair/0822.png,chair,SS_101,model,342.7499092241004,53.188513271753024,0.14016540205270514
self-taken,self-scanned,False,False,False,resized_crop/chair/0827.png,chair,SS_101,model,19.680556340189398,58.40813223183786,0.08551341208844579
self-taken,self-scanned,False,False,False,resized_crop/chair/0828.png,chair,SS_101,model,25.414451969569825,48.561364118088726,0.04854863644041119
self-taken,self-scanned,False,False,False,resized_crop/chair/0831.png,chair,SS_102,model,30.09245031275232,50.998083750867885,0.027568339669752445
self-taken,self-scanned,False,False,False,resized_crop/chair/0832.png,chair,SS_102,model,24.69613406333715,36.521122888167326,0.041554635920180265
self-taken,self-scanned,False,False,False,resized_crop/chair/0833.png,chair,SS_102,model,337.38273286847686,45.60558018450409,0.08959345952768696
self-taken,self-scanned,False,False,False,resized_crop/chair/0835.png,chair,SS_102,model,41.97727752915685,38.00249677906229,0.15489808581199166
self-taken,self-scanned,False,False,False,resized_crop/chair/0837.png,chair,SS_102,model,35.762987842232725,67.18594534677106,0.08514192758976344
self-taken,self-scanned,False,False,False,resized_crop/chair/0840.png,chair,SS_103,model,320.30468927958975,36.527149679191105,-0.02969085687481794
self-taken,self-scanned,False,False,False,resized_crop/chair/0844.png,chair,SS_103,model,357.8951591793003,53.872663850780214,0.34392055267331084
self-taken,self-scanned,False,False,False,resized_crop/chair/0845.png,chair,SS_103,model,29.279797345892483,40.365936422737825,0.07377756101298644
self-taken,self-scanned,False,False,False,resized_crop/chair/0849.png,chair,SS_103,model,336.4995393398613,48.14705382214253,0.10791325927238644
self-taken,self-scanned,False,False,False,resized_crop/chair/0850.png,chair,SS_104,model,355.15528466627245,48.19255092984755,0.12170198236279035
self-taken,self-scanned,False,False,False,resized_crop/chair/0852.png,chair,SS_104,model,132.55403154262817,29.04978877621529,-0.09742295153011862
self-taken,self-scanned,False,False,False,resized_crop/chair/0853.png,chair,SS_104,model,57.16858867730868,26.206103607953995,0.21002556148679052
self-taken,self-scanned,False,False,False,resized_crop/chair/0854.png,chair,SS_104,model,290.67255211685404,33.341009583575115,-0.20015184264444813
self-taken,self-scanned,False,False,False,resized_crop/chair/0855.png,chair,SS_104,model,96.54344642686138,30.609571413053878,-0.09880054808953193
self-taken,self-scanned,False,False,False,resized_crop/chair/0856.png,chair,SS_104,model,134.3868176869237,12.80789841081179,-0.037550147207176254
self-taken,self-scanned,False,False,False,resized_crop/chair/0860.png,chair,SS_105,model,205.18889494348304,21.52212862944985,-0.07718286185057678
self-taken,self-scanned,False,False,False,resized_crop/chair/0863.png,chair,SS_105,model,242.11367191957942,33.67695567693668,0.02697025882502706
self-taken,self-scanned,False,False,False,resized_crop/chair/0867.png,chair,SS_105,model,314.14434497971064,21.491210682870847,-0.10850191332845087
self-taken,self-scanned,False,False,False,resized_crop/chair/0868.png,chair,SS_106,model,335.97721951975944,33.01804019908492,-0.13473476007830756
self-taken,self-scanned,False,False,False,resized_crop/chair/0873.png,chair,SS_106,model,343.2728157747879,53.71067795447704,0.12473683913872816
self-taken,self-scanned,False,False,False,resized_crop/chair/0882.png,chair,SS_107,model,331.7476044773458,36.39534056650838,-0.058466427632782
self-taken,self-scanned,False,False,False,resized_crop/chair/0883.png,chair,SS_107,model,344.86289128491984,60.929896617508966,0.019027058742158008
self-taken,self-scanned,False,False,False,resized_crop/chair/0884.png,chair,SS_107,model,352.1036601154962,38.00901966983598,-0.05156215304306135
self-taken,self-scanned,False,False,False,resized_crop/chair/0888.png,chair,SS_107,model,319.97150620366205,37.04746989987881,-0.0783339310805058
self-taken,self-scanned,False,False,False,resized_crop/chair/0896.png,chair,SS_109,model,241.74570699816948,33.607928483800514,-0.0578219710212815
self-taken,self-scanned,False,False,False,resized_crop/chair/0897.png,chair,SS_109,model,93.78412932958923,33.34066582177213,-0.07319840432112325
self-taken,self-scanned,False,False,False,resized_crop/chair/0898.png,chair,SS_109,model,10.377733349523176,29.24182589146797,-0.17606735502736526
self-taken,self-scanned,False,False,False,resized_crop/chair/0903.png,chair,SS_109,model,199.11209651169983,37.66201943370481,0.0548819649250277
self-taken,self-scanned,False,False,False,resized_crop/chair/0904.png,chair,SS_109,model,114.3345161672386,32.79081852572245,-0.10911585597204182
self-taken,self-scanned,False,False,False,resized_crop/chair/0910.png,chair,SS_110,model,71.28793497453644,37.832881928822964,0.13601957905428402
self-taken,self-scanned,False,False,False,resized_crop/chair/0913.png,chair,SS_110,model,90.86905050296636,25.475320960024547,-0.10695102694655508
self-taken,self-scanned,False,False,False,resized_crop/chair/0916.png,chair,SS_111,model,46.341411587117136,34.1688910338818,-0.0908287556573132
self-taken,self-scanned,False,False,False,resized_crop/chair/0917.png,chair,SS_111,model,143.11228868486359,35.08806966262069,-0.02123284291046534
self-taken,self-scanned,False,False,False,resized_crop/chair/0918.png,chair,SS_111,model,115.35987159351765,27.130093920643173,-0.17092018972895473
self-taken,self-scanned,False,False,False,resized_crop/chair/0920.png,chair,SS_111,model,48.046829805353205,31.35763363123043,-0.07158472519480702
self-taken,self-scanned,False,False,False,resized_crop/chair/0921.png,chair,SS_111,model,103.70631237350314,28.95953421327401,-0.10305018077189752
self-taken,self-scanned,False,False,False,resized_crop/chair/0923.png,chair,SS_112,model,35.82570681165558,33.120314218747424,-0.2473604951664931
self-taken,self-scanned,False,False,False,resized_crop/chair/0926.png,chair,SS_112,model,4.553390185776637,50.56135221391947,-0.2046652376928888
self-taken,self-scanned,False,False,False,resized_crop/chair/0927.png,chair,SS_112,model,204.79513363803525,53.36025228520096,0.04928223320310656
self-taken,self-scanned,False,False,False,resized_crop/chair/0931.png,chair,SS_113,model,4.587962283185004,34.48624703367555,-0.15032975243822316
self-taken,self-scanned,False,False,False,resized_crop/chair/0933.png,chair,SS_113,model,243.1995297167211,45.25108668180072,-0.10592722242136772
self-taken,self-scanned,False,False,False,resized_crop/chair/0934.png,chair,SS_113,model,83.75336956870579,43.16704793875703,-0.1651194546240866
self-taken,self-scanned,False,False,False,resized_crop/chair/0936.png,chair,SS_113,model,165.58659232952886,28.767560963828675,-0.2127486446403421
self-taken,self-scanned,False,False,False,resized_crop/chair/0937.png,chair,SS_113,model,292.014821039956,20.003309500124566,-0.10048910446987158
self-taken,self-scanned,False,False,False,resized_crop/chair/0939.png,chair,SS_114,model,56.4333993155968,76.80511131250992,1.1963955013611307
self-taken,self-scanned,False,False,False,resized_crop/chair/0955.png,chair,SS_118,model,176.5036083656355,52.03754102281272,0.1551523900367303
self-taken,self-scanned,False,False,False,resized_crop/chair/0959.png,chair,SS_118,model,107.31810717344729,22.91407925278966,-0.15690256958611196
self-taken,self-scanned,False,False,False,resized_crop/chair/0960.png,chair,SS_118,model,239.70695642724144,38.954484324046454,0.10996533730871506
self-taken,self-scanned,False,False,False,resized_crop/chair/0962.png,chair,SS_118,model,118.8529573384707,22.45950816052142,-0.13243231491172427
self-taken,self-scanned,False,False,False,resized_crop/chair/0963.png,chair,SS_118,model,127.04266466925777,28.08917083560965,-0.16752875623237695
self-taken,self-scanned,False,False,False,resized_crop/chair/0966.png,chair,SS_119,model,43.7119044329561,51.082633295723895,0.02059513863100376
self-taken,self-scanned,False,False,False,resized_crop/chair/0968.png,chair,SS_119,model,1.4850440470854718,25.037990974269434,-0.19257273185306592
self-taken,self-scanned,False,False,False,resized_crop/chair/0970.png,chair,SS_120,model,159.2150657049973,53.626276578565786,-0.14482101206485035
self-taken,self-scanned,False,False,False,resized_crop/chair/0975.png,chair,SS_121,model,217.32464758685023,35.725977423522785,-0.14857874138079424
self-taken,self-scanned,False,False,False,resized_crop/chair/0976.png,chair,SS_121,model,59.60514990115154,33.64664853889544,0.13546915079800845
self-taken,self-scanned,False,False,False,resized_crop/chair/0979.png,chair,SS_121,model,312.18814543664496,63.519150178753655,-0.3197685494985991
self-taken,self-scanned,False,False,False,resized_crop/chair/0985.png,chair,SS_122,model,355.69526633096376,40.197452668677066,-0.20781898178489486
self-taken,self-scanned,False,False,False,resized_crop/chair/0986.png,chair,SS_122,model,12.02255738311734,55.05539055673614,0.1218199772275769
self-taken,self-scanned,False,False,False,resized_crop/chair/0988.png,chair,SS_122,model,358.77828742986316,42.23052302695713,-0.12885757187696034
self-taken,self-scanned,False,False,False,resized_crop/chair/0990.png,chair,SS_122,model,9.106002874967356,53.66409770413672,0.09520573522555796
self-taken,self-scanned,False,False,False,resized_crop/chair/0995.png,chair,SS_123,model,312.9132743432104,38.71707428146709,-0.15736346552881136
self-taken,self-scanned,False,False,False,resized_crop/chair/0996.png,chair,SS_123,model,148.99299929159295,55.373210725783075,0.12481643424114472
self-taken,self-scanned,False,False,False,resized_crop/chair/0997.png,chair,SS_123,model,24.578776278630944,39.544993379381154,0.13621733930794794
self-taken,self-scanned,False,False,False,resized_crop/chair/0999.png,chair,SS_123,model,3.679675462022694,34.49920360887013,-0.09845300563625983
self-taken,self-scanned,False,False,False,resized_crop/chair/1001.png,chair,SS_123,model,9.16587002092553,33.503200449092176,-0.15536405675393128
self-taken,self-scanned,False,False,False,resized_crop/chair/1002.png,chair,SS_123,model,340.81365575592764,33.033322670659224,-0.1099983641033612
self-taken,self-scanned,False,False,False,resized_crop/chair/1006.png,chair,SS_124,model,327.87497917434973,40.108706544383004,-0.07916337247621476
self-taken,self-scanned,False,False,False,resized_crop/chair/1007.png,chair,SS_124,model,21.24861503512256,46.91555553499622,0.032017997523150626
self-taken,self-scanned,False,False,False,resized_crop/chair/1008.png,chair,SS_124,model,186.3644895801786,31.25765299612173,-0.09148970748306924
self-taken,self-scanned,False,False,False,resized_crop/chair/1014.png,chair,SS_124,model,305.97403092623995,28.27894237258121,-0.055892830170676124
self-taken,self-scanned,False,False,False,resized_crop/chair/1016.png,chair,SS_124,model,220.19604672511718,28.467972948142453,-0.09764882436364823
self-taken,self-scanned,False,False,False,resized_crop/chair/1018.png,chair,SS_125,model,358.308189050035,18.751343022624077,-0.1273327441476038
self-taken,self-scanned,False,False,False,resized_crop/chair/1026.png,chair,SS_126,model,28.071119181049372,56.99565376868083,0.16666518436708053
self-taken,self-scanned,False,False,False,resized_crop/chair/1028.png,chair,SS_126,model,139.14231104554028,33.582383123769844,-0.15505691890381432
self-taken,self-scanned,False,False,False,resized_crop/chair/1029.png,chair,SS_126,model,174.40697956883187,29.348601606894068,-0.12444860519395068
self-taken,self-scanned,False,False,False,resized_crop/chair/1032.png,chair,SS_126,model,99.89723437920205,39.381412009627894,-0.12703739051200458
self-taken,self-scanned,False,False,False,resized_crop/chair/1033.png,chair,SS_126,model,289.08778305904605,36.90859503933189,0.113302565208306
self-taken,self-scanned,False,False,False,resized_crop/chair/1036.png,chair,SS_126,model,235.69902819323502,34.613124317353794,-0.17255115166504456
self-taken,self-scanned,False,False,False,resized_crop/chair/1037.png,chair,SS_126,model,279.0189435212961,59.12956360813706,0.2217139160698908
self-taken,self-scanned,False,False,False,resized_crop/chair/1039.png,chair,SS_127,model,191.19818819351607,47.6518696183187,0.08557937679086945
self-taken,self-scanned,False,False,False,resized_crop/chair/1042.png,chair,SS_127,model,105.70377418980185,33.39433659914343,-0.1876537347611363
self-taken,self-scanned,False,False,False,resized_crop/chair/1045.png,chair,SS_127,model,172.23860338113377,28.30125521572806,-0.15985900084976806
self-taken,self-scanned,False,False,False,resized_crop/chair/1049.png,chair,SS_127,model,165.7565649881184,49.05501504350318,-0.10284160558931707
self-taken,self-scanned,False,False,False,resized_crop/chair/1051.png,chair,SS_127,model,55.5828992423244,31.19646929620264,-0.0952024678158284
self-taken,self-scanned,False,False,False,resized_crop/chair/1053.png,chair,SS_128,model,314.53270535967687,36.99946694417955,0.13464781466739745
self-taken,self-scanned,False,False,False,resized_crop/chair/1059.png,chair,SS_129,model,19.46356108185564,44.30279012701088,-0.10518793728204756
self-taken,self-scanned,False,False,False,resized_crop/chair/1062.png,chair,SS_129,model,169.4886116008003,38.013972942463376,-0.06971718796596282
self-taken,self-scanned,False,False,False,resized_crop/chair/1064.png,chair,SS_129,model,9.033658145988404,23.023111932685023,0.06879077111252249
self-taken,self-scanned,False,False,False,resized_crop/chair/1071.png,chair,SS_130,model,4.827650516856367,16.125508094586067,-0.2416499712241876
self-taken,self-scanned,False,False,False,resized_crop/chair/1072.png,chair,SS_130,model,112.87946402659789,16.718171347812017,-0.13104598364749745
self-taken,self-scanned,False,False,False,resized_crop/chair/1073.png,chair,SS_130,model,252.5463191902895,18.02415254181656,-0.17629698610720249
self-taken,self-scanned,False,False,False,resized_crop/chair/1075.png,chair,SS_130,model,41.71945220789087,21.64803363534464,-0.1861919609741682
self-taken,self-scanned,False,False,False,resized_crop/chair/1077.png,chair,SS_130,model,137.87829041147128,24.28305969775194,-0.106595881541027
self-taken,self-scanned,False,False,False,resized_crop/chair/1079.png,chair,SS_130,model,139.7919083636478,20.008096747048032,-0.12791279702729105
self-taken,self-scanned,False,False,False,resized_crop/chair/1084.png,chair,SS_131,model,351.35325039350244,40.6344548065042,0.23708152526640985
self-taken,self-scanned,False,False,False,resized_crop/chair/1089.png,chair,SS_132,model,36.73824162144364,30.721661074677968,-0.08836151155212624
self-taken,self-scanned,False,False,False,resized_crop/chair/1091.png,chair,SS_133,model,24.06208860192885,47.63400786579522,0.09521521248052307
self-taken,self-scanned,False,False,False,resized_crop/chair/1094.png,chair,SS_133,model,351.83156894613154,38.7131976795093,0.1969049152704389
self-taken,self-scanned,False,False,False,resized_crop/chair/1096.png,chair,SS_133,model,14.65158247360802,25.428957729417373,-0.2599201996103957
self-taken,self-scanned,False,False,False,resized_crop/chair/1097.png,chair,SS_133,model,96.92251360449599,38.9891165270003,0.16020390394178874
self-taken,self-scanned,False,False,False,resized_crop/chair/1102.png,chair,SS_133,model,230.92311010339748,35.057116699866874,-0.06535281248498892
self-taken,self-scanned,False,False,False,resized_crop/chair/1104.png,chair,SS_134,model,194.2989058711264,33.886499537177166,-0.05005310056521341
self-taken,self-scanned,False,False,False,resized_crop/chair/1105.png,chair,SS_134,model,280.0642926120294,34.823865596689465,-0.11252839830678997
self-taken,self-scanned,False,False,False,resized_crop/chair/1106.png,chair,SS_134,model,0.263658958499196,51.31486875835505,0.07970756638931112
self-taken,self-scanned,False,False,False,resized_crop/chair/1110.png,chair,SS_134,model,43.29947582226329,45.494033101194546,0.1652034099764356
self-taken,self-scanned,False,False,False,resized_crop/chair/1113.png,chair,SS_135,model,328.5040378828862,44.52736164679269,0.2412863050001433
self-taken,self-scanned,False,False,False,resized_crop/chair/1114.png,chair,SS_135,model,274.0660140911877,24.085758654517694,-0.11525662943659687
self-taken,self-scanned,False,False,False,resized_crop/chair/1115.png,chair,SS_135,model,274.0272790750713,26.686418046015127,-0.1260217099053614
self-taken,self-scanned,False,False,False,resized_crop/chair/1116.png,chair,SS_135,model,35.22581986638696,52.29081033952428,0.0706741222314148
self-taken,self-scanned,False,False,False,resized_crop/chair/1117.png,chair,SS_135,model,223.10658038369598,35.58477302242129,-0.15818524705694784
self-taken,self-scanned,False,False,False,resized_crop/chair/1118.png,chair,SS_135,model,113.62306123688812,28.530903734850497,-0.08416733360256899
self-taken,self-scanned,False,False,False,resized_crop/chair/1119.png,chair,SS_136,model,302.57094342517473,45.889920919839476,-1.0354008147209046
self-taken,self-scanned,False,False,False,resized_crop/chair/1122.png,chair,SS_136,model,34.08767087580007,22.762463158647336,-0.16079869325095125
self-taken,self-scanned,False,False,False,resized_crop/chair/1123.png,chair,SS_136,model,210.64448259777214,32.90103587989861,-0.1412522529939794
self-taken,self-scanned,False,False,False,resized_crop/chair/1126.png,chair,SS_136,model,302.00691563664736,28.68451676398902,-0.3019543383202693
self-taken,self-scanned,False,False,False,resized_crop/chair/1128.png,chair,SS_136,model,308.8995497254253,31.239164898949284,-0.051887960675068734
self-taken,self-scanned,False,False,False,resized_crop/chair/1129.png,chair,SS_137,model,293.7250815225333,44.544638939220114,0.1088556676610504
self-taken,self-scanned,False,False,False,resized_crop/chair/1131.png,chair,SS_137,model,231.10356849451776,39.02457970210313,-0.12264450204927252
self-taken,self-scanned,False,False,False,resized_crop/chair/1132.png,chair,SS_137,model,230.97647204914426,39.100248834171055,-0.12303580057303555
self-taken,self-scanned,False,False,False,resized_crop/chair/1135.png,chair,SS_137,model,208.68661609638215,43.867868315871064,-0.1607571226147849
self-taken,self-scanned,False,False,False,resized_crop/chair/1136.png,chair,SS_137,model,349.61818652871216,37.367406083939855,-0.13809995546990173
self-taken,self-scanned,False,False,False,resized_crop/chair/1144.png,chair,SS_137,model,162.27679391738963,39.53980987028107,-0.0965131945661768
self-taken,self-scanned,False,False,False,resized_crop/chair/1145.png,chair,SS_138,model,35.28438825712621,49.258688151992644,0.15267059422604845
self-taken,self-scanned,False,False,False,resized_crop/chair/1147.png,chair,SS_138,model,29.536829671280195,43.518147389861504,-0.0662534529628039
self-taken,self-scanned,False,False,False,resized_crop/chair/1148.png,chair,SS_138,model,6.035101313876012,26.728559178918896,-0.1862419041787366
self-taken,self-scanned,False,False,False,resized_crop/chair/1149.png,chair,SS_138,model,350.419769307959,28.348286647133012,-0.28285760884467737
self-taken,self-scanned,False,False,False,resized_crop/chair/1154.png,chair,SS_139,model,313.4030020645615,24.894475887300878,-0.1486515396972818
self-taken,self-scanned,False,False,False,resized_crop/chair/1156.png,chair,SS_139,model,87.97261813302136,43.24205748118744,0.2216559834713868
self-taken,self-scanned,False,False,False,resized_crop/chair/1157.png,chair,SS_139,model,160.00340395553118,36.58365273406289,-0.0602489691076614
self-taken,self-scanned,False,False,False,resized_crop/chair/1162.png,chair,SS_140,model,184.0973610941554,36.51541922729679,-0.07733157120809221
self-taken,self-scanned,False,False,False,resized_crop/chair/1165.png,chair,SS_140,model,220.77431224463768,38.385604215286655,-0.08070672944901586
self-taken,self-scanned,False,False,False,resized_crop/chair/1166.png,chair,SS_140,model,335.85371170889044,38.16111369257797,-0.06347296678337608
self-taken,self-scanned,False,False,False,resized_crop/chair/1168.png,chair,SS_140,model,148.0274170989884,32.44840295226593,-0.07082600349175798
self-taken,self-scanned,False,False,False,resized_crop/chair/1174.png,chair,SS_140,model,186.6839505046201,38.27079279594498,-0.06308556679914525
self-taken,self-scanned,False,False,False,resized_crop/chair/1176.png,chair,SS_140,model,301.2181888725399,57.6836380045504,0.17681341683395874
self-taken,self-scanned,False,False,False,resized_crop/chair/1178.png,chair,SS_141,model,77.45573777028112,30.721016532618137,-0.080937810803983
self-taken,self-scanned,False,False,False,resized_crop/chair/1180.png,chair,SS_141,model,43.32614428840982,29.017697843226014,-0.1152778682154023
self-taken,self-scanned,False,False,False,resized_crop/chair/1181.png,chair,SS_141,model,46.513954329107825,27.312138208379587,-0.11371608651582217
self-taken,self-scanned,False,False,False,resized_crop/chair/1182.png,chair,SS_141,model,165.29760461433088,27.032658721947236,-0.049984183322316265
self-taken,self-scanned,False,False,False,resized_crop/chair/1184.png,chair,SS_141,model,13.983624130916665,32.35478701884879,-0.036242644682455104
self-taken,self-scanned,False,False,False,resized_crop/chair/1188.png,chair,SS_141,model,281.99973730340463,21.48361417571849,-0.17172775899701165
self-taken,self-scanned,False,False,False,resized_crop/chair/1193.png,chair,SS_142,model,312.4663035163377,38.68515920352447,-0.06071178063392878
self-taken,self-scanned,False,False,False,resized_crop/chair/1194.png,chair,SS_142,model,269.9497669177216,17.840676166076907,-0.1410095792166982
self-taken,self-scanned,False,False,False,resized_crop/chair/1200.png,chair,SS_142,model,5.556391450018158,30.155338124291692,-0.05607911780543485
self-taken,self-scanned,False,False,False,resized_crop/chair/1201.png,chair,SS_142,model,8.541995286069621,28.97422662155609,0.042131237246503785
self-taken,self-scanned,False,False,False,resized_crop/chair/1202.png,chair,SS_143,model,85.8701868643831,56.80140365929646,-0.2783161085605125
self-taken,self-scanned,False,False,False,resized_crop/chair/1203.png,chair,SS_143,model,171.42229943635834,45.065307827350566,0.09605064217154498
self-taken,self-scanned,False,False,False,resized_crop/chair/1205.png,chair,SS_143,model,165.05132369320714,19.878499619628702,-0.20661631328653607
self-taken,self-scanned,False,False,False,resized_crop/chair/1207.png,chair,SS_143,model,316.72380266842333,42.68439288352883,-0.0522774048357361
self-taken,self-scanned,False,False,False,resized_crop/chair/1208.png,chair,SS_143,model,100.09828419971252,21.555365939174518,-0.2714843795866084
self-taken,self-scanned,False,False,False,resized_crop/chair/1210.png,chair,SS_143,model,218.6117100800844,35.493676420535984,-0.08998166559074794
self-taken,self-scanned,False,False,False,resized_crop/chair/1211.png,chair,SS_143,model,149.3913749906694,31.235712272612012,-0.12443640276290507
self-taken,self-scanned,False,False,False,resized_crop/chair/1214.png,chair,SS_144,model,170.43600463523669,49.61239072511474,0.13723576352342945
self-taken,self-scanned,False,False,False,resized_crop/chair/1219.png,chair,SS_144,model,122.46545518792887,33.955283069851106,-0.11940268862480312
self-taken,self-scanned,False,False,False,resized_crop/chair/1221.png,chair,SS_144,model,245.09675366657382,31.977864684470948,-0.05926795298553698
self-taken,self-scanned,False,False,False,resized_crop/chair/1226.png,chair,SS_145,model,302.869291240819,31.13858657481409,-0.2401806674007517
self-taken,self-scanned,False,False,False,resized_crop/chair/1227.png,chair,SS_145,model,33.00816961435417,23.240632413054986,-0.14525045011261806
self-taken,self-scanned,False,False,False,resized_crop/chair/1230.png,chair,SS_146,model,322.06674723468194,27.938193294825016,-0.12884028707566714
self-taken,self-scanned,False,False,False,resized_crop/chair/1234.png,chair,SS_146,model,334.1549381505162,27.881972125345307,-0.1324862004844889
self-taken,self-scanned,False,False,False,resized_crop/chair/1235.png,chair,SS_146,model,91.42032937390934,25.92802379598055,-0.1834915391990557
self-taken,self-scanned,False,False,False,resized_crop/chair/1238.png,chair,SS_146,model,286.1567850911706,32.198429264466945,-0.20719529609970494
self-taken,self-scanned,False,False,False,resized_crop/chair/1239.png,chair,SS_146,model,323.8134072406148,52.329239899083994,0.10477949265542384
self-taken,self-scanned,False,False,False,resized_crop/chair/1240.png,chair,SS_146,model,94.48985358637769,51.16689455919755,0.03818816850647115
self-taken,self-scanned,False,False,False,resized_crop/chair/1244.png,chair,SS_147,model,37.44445977142221,45.498776084142435,-0.056207166665566737
self-taken,self-scanned,False,False,False,resized_crop/chair/1247.png,chair,SS_148,model,202.16696204981358,42.09080419659129,-0.10946138641991132
self-taken,self-scanned,False,False,False,resized_crop/chair/1251.png,chair,SS_148,model,93.38693786914342,40.08372873701748,0.06846912083500141
self-taken,self-scanned,False,False,False,resized_crop/chair/1252.png,chair,SS_148,model,349.10707631365335,51.08960638635583,0.14200665914345809
self-taken,self-scanned,False,False,False,resized_crop/chair/1253.png,chair,SS_148,model,136.15749380610055,44.730639088749506,0.05159204599224408
self-taken,self-scanned,False,False,False,resized_crop/chair/1254.png,chair,SS_148,model,87.69804599708267,32.12614101032638,0.04947869617252878
self-taken,self-scanned,False,False,False,resized_crop/chair/1255.png,chair,SS_148,model,357.7454251212994,32.42839650889155,-0.1338011526613681
self-taken,self-scanned,False,False,False,resized_crop/chair/1258.png,chair,SS_149,model,217.0896505043557,27.521174093855354,-0.17781701265515332
self-taken,self-scanned,False,False,False,resized_crop/chair/1261.png,chair,SS_149,model,74.84673923477084,37.72829123364363,-0.09933368194628237
self-taken,self-scanned,False,False,False,resized_crop/chair/1262.png,chair,SS_149,model,257.3824819159594,24.19297632591289,-0.12964719025771626
self-taken,self-scanned,False,False,False,resized_crop/chair/1263.png,chair,SS_149,model,182.6178128093063,37.1572505557415,0.08165405650992147
self-taken,self-scanned,False,False,False,resized_crop/chair/1264.png,chair,SS_149,model,257.3583215302856,24.367203742408147,-0.12192992356806692
self-taken,self-scanned,False,False,False,resized_crop/chair/1270.png,chair,SS_150,model,253.9282231902277,20.715104058099964,0.11395099058436176
self-taken,self-scanned,False,False,False,resized_crop/chair/1273.png,chair,SS_151,model,359.1673210974569,46.9589560379779,0.10364851411775032
self-taken,self-scanned,False,False,False,resized_crop/chair/1275.png,chair,SS_151,model,333.1296080331081,30.25030536192648,0.060334438886247316
self-taken,self-scanned,False,False,False,resized_crop/chair/1276.png,chair,SS_151,model,35.34180213664878,47.5054159213923,0.09971892014133772
self-taken,self-scanned,False,False,False,resized_crop/chair/1277.png,chair,SS_151,model,354.77190278349315,37.09628310778936,-0.05315315669086139
self-taken,self-scanned,False,False,False,resized_crop/chair/1278.png,chair,SS_151,model,248.39000670720085,36.00691653117443,-0.13040824333827303
self-taken,self-scanned,False,False,False,resized_crop/chair/1280.png,chair,SS_151,model,303.7384120313615,46.805095408152745,0.1773099256389044
self-taken,self-scanned,False,False,False,resized_crop/chair/1281.png,chair,SS_152,model,139.11576654487715,32.31948012245921,-0.2189530806203102
self-taken,self-scanned,False,False,False,resized_crop/chair/1283.png,chair,SS_152,model,116.11310953876831,34.09534081358048,-0.23561232290086045
self-taken,self-scanned,False,False,False,resized_crop/chair/1284.png,chair,SS_152,model,30.123150386990968,54.866797164558974,0.028022717533577237
self-taken,self-scanned,False,False,False,resized_crop/chair/1285.png,chair,SS_152,model,224.8019568019216,34.944958979759306,-0.13531283404172842
self-taken,self-scanned,False,False,False,resized_crop/chair/1286.png,chair,SS_153,model,277.6949986418324,35.02571451274065,0.04569546347520731
self-taken,self-scanned,False,False,False,resized_crop/chair/1287.png,chair,SS_153,model,5.957643221948781,46.016534473235275,0.09239016749893586
self-taken,self-scanned,False,False,False,resized_crop/chair/1293.png,chair,SS_153,model,1.0190440389930338,33.856521194366174,-0.08014031151564335
self-taken,self-scanned,False,False,False,resized_crop/chair/1295.png,chair,SS_154,model,113.49057825686366,28.835011385792413,-0.13476145357983907
self-taken,self-scanned,False,False,False,resized_crop/chair/1296.png,chair,SS_154,model,325.6693404129436,24.08323450490209,-0.14918531493154555
self-taken,self-scanned,False,False,False,resized_crop/chair/1297.png,chair,SS_154,model,260.3743183552766,47.668756230198404,0.13952393634350851
self-taken,self-scanned,False,False,False,resized_crop/chair/1298.png,chair,SS_154,model,325.6734827146889,15.308752438080411,-0.14245914690652114
self-taken,self-scanned,False,False,False,resized_crop/chair/1299.png,chair,SS_154,model,67.50663698073183,44.88206204108381,-0.03963547241820474
self-taken,self-scanned,False,False,False,resized_crop/chair/1301.png,chair,SS_154,model,312.1066031610558,26.328254223371424,-0.12253521310323626
self-taken,self-scanned,False,False,False,resized_crop/chair/1302.png,chair,SS_154,model,279.6596648571719,26.894920839288226,-0.14403762556530408
self-taken,self-scanned,False,False,False,resized_crop/chair/1303.png,chair,SS_154,model,86.91376270700842,32.956031141201464,-0.0900920013148062
self-taken,self-scanned,False,False,False,resized_crop/chair/1305.png,chair,SS_154,model,319.9194151909706,32.51682704265914,-0.1195150406900378
self-taken,self-scanned,False,False,False,resized_crop/chair/1307.png,chair,SS_154,model,107.25421107823662,29.92629864805113,-0.2715714883781797
self-taken,self-scanned,False,False,False,resized_crop/chair/1312.png,chair,SS_156,model,48.775480647001174,30.474506132757252,-0.08907702044707973
self-taken,self-scanned,False,False,False,resized_crop/chair/1316.png,chair,SS_156,model,125.3865658716533,40.18415968192882,-0.030518923995999207
self-taken,self-scanned,False,False,False,resized_crop/chair/1317.png,chair,SS_156,model,40.00312879705474,41.75482478569469,-0.18024934628824135
self-taken,self-scanned,False,False,False,resized_crop/chair/1325.png,chair,SS_158,model,0.3415719574990983,46.80479218187351,0.05462780302354983
self-taken,self-scanned,False,False,False,resized_crop/chair/1326.png,chair,SS_158,model,51.20708443797634,28.360199029212264,-0.1256166912865236
self-taken,self-scanned,False,False,False,resized_crop/chair/1327.png,chair,SS_158,model,5.668259484024991,17.12118031407376,-0.22238694350848606
